Airline,FlightNumber,Origin,Op. days,Equipment,Service type,Seats,Departure time,Hub time,Arrival time,Seats,Service type,Equipment,Op. days,Arrival,FlightNumber,Airline
"","","","","","","","","23:35:00","05:25:00","610","J","359","1 3    ","HAN","0980","VN"
"","","","","","","","","23:35:00","05:25:00","274","J","787","      7","HAN","0980","VN"
"","","","","","","","","23:35:00","06:20:00","1799","J","789","1234567","EWR","83","UA"
"BA","143","LHR","1234567","351","J","2317","10:20:00","23:35:00","","","","","","","",""
"","","","","","","","","23:35:00","05:25:00","274","J","787","    5  ","HAN","0980","VN"
"LX","146","ZRH","1234567","333","J","1652","12:10:00","23:35:00","","","","","","","",""
"AI","2708","CCU"," 2    7","32N","J","328","21:00:00","23:35:00","","","","","","","",""
"AI","532","AMD","1234567","321","J","1274","21:30:00","23:40:00","","","","","","","",""
"IX","1007","NMI","1234567","7M8","J","1232","21:35:00","23:40:00","","","","","","","",""
"IX","1029","PAT","1234567","7M8","J","1134","21:45:00","23:40:00","","","","","","","",""
"AI","1895","BOM"," 2    7","32N","J","328","21:30:00","23:45:00","","","","","","","",""
"AI","856","ATQ","1234567","321","J","1274","22:30:00","23:45:00","","","","","","","",""
"6E","6046","PAT"," 234567","32N","J","1116","22:10:00","23:45:00","","","","","","","",""
"AI","1895","BOM","1 3456 ","32N","J","656","21:30:00","23:45:00","","","","","","","",""
"AI","1895","BOM","1234567","32N","J","164","21:30:00","23:45:00","","","","","","","",""
"6E","6046","PAT","1      ","32N","J","186","22:10:00","23:45:00","","","","","","","",""
"6E","6457","IXE","1234567","32A","J","1260","21:00:00","23:45:00","","","","","","","",""
"AI","1847","BBI"," 2    7","32N","J","328","21:20:00","23:50:00","","","","","","","",""
"CX","679","HKG","1  4  7","77W","J","1104","20:35:00","23:50:00","","","","","","","",""
"AI","1847","BBI","1 3456 ","32N","J","656","21:20:00","23:50:00","","","","","","","",""
"AI","1847","BBI","1234567","32N","J","164","21:20:00","23:50:00","","","","","","","",""
"","","","","","","","","23:50:00","02:05:00","1148","J","32N","1234567","PNQ","2609","AI"
"CX","679","HKG"," 23 56 ","359","J","1120","20:35:00","23:50:00","","","","","","","",""
"AI","2377","HKT","1234567","32N","J","1148","20:45:00","23:55:00","","","","","","","",""
"AI","1821","LKO","1234567","32N","J","1260","22:25:00","23:55:00","","","","","","","",""
"HH","911","TAS"," 2     ","321","J","202","20:30:00","23:55:00","","","","","","","",""
"LH","762","MUC"," 23    ","388","J","998","12:55:00","23:55:00","","","","","","","",""
"AI","2870","HYD","1234567","32N","J","1148","21:30:00","23:55:00","","","","","","","",""
"LH","762","MUC","1  4567","388","J","2545","12:55:00","23:55:00","","","","","","","",""
